iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
12,0.6694977843426884,0.4458861201944122,0.39968583446112727,0.6603105610682098,0.6694977843426884,0.6859114988186326,0.6694977843426884,0.879746835443038,0.7964811158241439,0.6054913294797688,0.3292662059489449,632,2076,13.677088,5.558303,19.23539,0,0,0,0,0,0,0,0,0
13,0.6702363367799113,0.4534343377311378,0.4050121659431015,0.6587094201494345,0.6702363367799113,0.6942020722199241,0.6702363367799113,0.884493670886076,0.8089636678881085,0.605009633911368,0.3348520699655649,632,2076,13.40952,5.180296,18.589817,0,0,0,0,0,0,0,0,0
14,0.6864844903988183,0.47348845716737364,0.42929204718345887,0.6724080536552564,0.6864844903988183,0.7151102768724845,0.6864844903988183,0.8813291139240507,0.8046756404060661,0.6271676300578035,0.3593681258783937,632,2076,13.054625,4.740287,17.79491,0,0,0,0,0,0,0,0,0
15,0.6824224519940916,0.472722965938934,0.43061124952804836,0.6632832225262553,0.6824224519940916,0.7153235738616722,0.6824224519940916,0.8813291139240507,0.8051371145682499,0.621868978805395,0.35844154120883565,632,2076,12.944822,4.6548166,17.59964,0,0,0,0,0,0,0,0,0
16,0.6909158050221565,0.4795818854927066,0.43733882587410633,0.6712567239722492,0.6909158050221565,0.7257368130087399,0.6909158050221565,0.8813291139240507,0.8046756404060661,0.6329479768786127,0.36673734184317147,632,2076,12.889639,4.637087,17.526726,0,0,0,0,0,0,0,0,0
17,0.6920236336779911,0.47800199011125,0.4378284715822227,0.6734421177485449,0.6920236336779911,0.7230761782917877,0.6920236336779911,0.884493670886076,0.8089636678881085,0.6334296724470135,0.36481245777483823,632,2076,12.805416,4.5820065,17.387423,0,0,0,0,0,0,0,0,0
18,0.706794682422452,0.4923824363180984,0.47016706607849496,0.6823269390567228,0.706794682422452,0.7297043874535383,0.706794682422452,0.884493670886076,0.8089636678881085,0.6526974951830443,0.38462328051518213,632,2076,12.756599,4.435129,17.191729,0,0,0,0,0,0,0,0,0
19,0.7005169867060561,0.4892288558385308,0.4651513172125588,0.6760258475920873,0.7005169867060561,0.7200302741867468,0.7005169867060561,0.8829113924050633,0.808137749350013,0.644990366088632,0.3812940530926936,632,2076,12.684709,4.2132626,16.897972,0,0,0,0,0,0,0,0,0
20,0.7008862629246676,0.48716942348118303,0.461940833355163,0.6803291835467979,0.7008862629246676,0.7234466665890255,0.7008862629246676,0.8813813813813813,0.8144124170789264,0.6420176297747306,0.36391626642575103,666,2042,12.640354,4.742255,17.38261,0,0,0,0,0,0,0,0,0
21,0.6946085672082718,0.48456659247201195,0.451025116026657,0.6759119524069097,0.6946085672082718,0.7175709480423809,0.6946085672082718,0.8813813813813813,0.8144124170789264,0.633692458374143,0.36128388198108446,666,2042,12.632926,4.638427,17.271353,0,0,0,0,0,0,0,0,0
