iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
32,0.6810940787496242,0.41430233723988874,0.4332343503179113,0.6340607442687074,0.6810940787496242,0.6353745548908375,0.6810940787496242,0.7570352754657154,0.5227732301469086,0.4427860696517413,0.17544315160516,2523,804,16.761156,4.662734,21.42389,0,0,0,0,0,0,0,0,0
33,0.6801923654944394,0.4107615244820545,0.430333812302358,0.6334717260975808,0.6801923654944394,0.6351154228217618,0.6801923654944394,0.7582243361078082,0.5232832213725405,0.43532338308457713,0.1703249235206244,2523,804,16.741146,4.676384,21.41753,0,0,0,0,0,0,0,0,0
34,0.6810940787496242,0.4141899400961177,0.43169905720980417,0.6349927128386813,0.6810940787496242,0.6364568792778088,0.6810940787496242,0.75898854207823,0.5225621489114833,0.4334170854271357,0.17531442807660863,2531,796,16.745296,4.5459404,21.291237,0,0,0,0,0,0,0,0,0
35,0.6798917944093779,0.41515334807852644,0.4326755348329238,0.6330666647265538,0.6798917944093779,0.6349736729945622,0.6798917944093779,0.7596685082872928,0.5270282811109414,0.424968474148802,0.17815701583590238,2534,793,16.762777,4.517044,21.279821,0,0,0,0,0,0,0,0,0
36,0.6810940787496242,0.41403371308387704,0.4330799055202921,0.6348076087720067,0.6810940787496242,0.6369010634487524,0.6810940787496242,0.7541877678223607,0.5175513426673631,0.4342105263157895,0.17808756545373447,2567,760,16.750797,4.5030804,21.253878,0,0,0,0,0,0,0,0,0
37,0.6825969341749324,0.4144938850897473,0.43420158248568763,0.6342625580657716,0.6825969341749324,0.6354844530624024,0.6825969341749324,0.753408648227503,0.5154867062524449,0.44342105263157894,0.17749653919086905,2567,760,16.767084,4.5355263,21.30261,0,0,0,0,0,0,0,0,0
38,0.6810940787496242,0.4135398917981616,0.4326188467914986,0.6353403474077686,0.6810940787496242,0.6366157589305407,0.6810940787496242,0.7537982080249318,0.5169400662202385,0.4355263157894737,0.1736555537871748,2567,760,16.763752,4.501178,21.26493,0,0,0,0,0,0,0,0,0
39,0.680492936579501,0.41064718273991624,0.4309351345191631,0.634586844483505,0.680492936579501,0.6362932045173882,0.680492936579501,0.7576461478900504,0.5196129065277351,0.41263440860215056,0.15488740904420586,2583,744,16.746115,4.374996,21.12111,0,0,0,0,0,0,0,0,0
40,0.6816952209197475,0.4135909488366577,0.43390385580374924,0.6339717378495784,0.6816952209197475,0.6356284145711176,0.6816952209197475,0.7549361207897793,0.5153142184600802,0.4274193548387097,0.17071780589789987,2583,744,16.778738,4.4010735,21.179811,0,0,0,0,0,0,0,0,0
41,0.6813946498346859,0.4144934533400763,0.43309993582804146,0.6348781268803535,0.6813946498346859,0.6368295033143212,0.6813946498346859,0.7557104142469996,0.5168450386295355,0.42338709677419356,0.16729516856835355,2583,744,16.776072,4.3542266,21.130299,0,0,0,0,0,0,0,0,0
