iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
65,0.48067226890756304,0.22268952378693957,0.15017680276137163,0.4865674014576802,0.48067226890756304,0.558109328421127,0.48067226890756304,0.48534798534798534,0.2944951042170809,0.4767080745341615,0.12575590124612984,546,644,5.886357,19.77515,25.661507,0,0,0,0,0,0,0,0,0
66,0.4789915966386555,0.2210525611604599,0.14578880281297374,0.4867987686197458,0.4789915966386555,0.5574525034802998,0.4789915966386555,0.4816849816849817,0.2791439600089005,0.4767080745341615,0.13445624042046514,546,644,5.890558,22.378038,28.268597,0,0,0,0,0,0,0,0,0
67,0.48823529411764705,0.22434933329551418,0.15186935767384213,0.4941577146984596,0.48823529411764705,0.5656602812321313,0.48823529411764705,0.48717948717948717,0.2890409616330263,0.4891304347826087,0.13440758837442646,546,644,5.883087,23.535976,29.419064,0,0,0,0,0,0,0,0,0
68,0.4890756302521008,0.2251562361124933,0.1500449260030834,0.4975196048511511,0.4890756302521008,0.5685422109930848,0.4890756302521008,0.489010989010989,0.2885979980118593,0.4891304347826087,0.13611687662679692,546,644,5.8955564,21.522154,27.41771,0,0,0,0,0,0,0,0,0
69,0.48067226890756304,0.22044498772117266,0.1460762486610453,0.4882048810043383,0.48067226890756304,0.5603660287463142,0.48067226890756304,0.489010989010989,0.2943528237254913,0.47360248447204967,0.12335790145570585,546,644,5.9020524,22.847862,28.749914,0,0,0,0,0,0,0,0,0
70,0.4957983193277311,0.2278221747551133,0.15680579962237762,0.5010706681223323,0.4957983193277311,0.5711674418738131,0.4957983193277311,0.5018315018315018,0.29209733767032164,0.4906832298136646,0.1376664551982911,546,644,5.8944125,21.888048,27.782461,0,0,0,0,0,0,0,0,0
71,0.5016806722689076,0.24247976250004197,0.1686005044483027,0.5070435814202037,0.5016806722689076,0.5755631685090883,0.5016806722689076,0.5036496350364964,0.3179107157734888,0.5,0.14244795479727876,548,642,5.9013495,19.232073,25.133423,0,0,0,0,0,0,0,0,0
72,0.49411764705882355,0.2192829055177879,0.15201411757397718,0.49979995141454236,0.49411764705882355,0.5686560098287609,0.49411764705882355,0.4854014598540146,0.2783953444594907,0.5015576323987538,0.13166005123603297,548,642,5.900812,22.817352,28.718164,0,0,0,0,0,0,0,0,0
73,0.49159663865546216,0.22010051990752771,0.15261162926926491,0.49677911738645086,0.49159663865546216,0.5656430705181239,0.49159663865546216,0.4781021897810219,0.2786898070410332,0.5031152647975078,0.13345274723659337,548,642,5.896137,24.10786,30.003998,0,0,0,0,0,0,0,0,0
74,0.4865546218487395,0.22561488857579304,0.14900901900157512,0.4941497893963863,0.4865546218487395,0.5670885230093314,0.4865546218487395,0.4781021897810219,0.27939889579257166,0.4937694704049844,0.1389402548136953,548,642,5.8972054,21.775965,27.67317,0,0,0,0,0,0,0,0,0
75,0.48403361344537815,0.21547182995865355,0.1455499124290151,0.49120237571142344,0.48403361344537815,0.5600729310778013,0.48403361344537815,0.4726277372262774,0.2735454601987587,0.4937694704049844,0.12522409377197716,548,642,5.884366,22.303875,28.18824,0,0,0,0,0,0,0,0,0
76,0.4907563025210084,0.22550456351968837,0.15105868810975498,0.49791663930199626,0.4907563025210084,0.5701498612410595,0.4907563025210084,0.47992700729927007,0.28617253892889444,0.5,0.133849649279749,548,642,5.903657,21.88129,27.784946,0,0,0,0,0,0,0,0,0
77,0.49159663865546216,0.2219883940824025,0.14957640192417962,0.4993582486394645,0.49159663865546216,0.5682869214119214,0.49159663865546216,0.479646017699115,0.2891727201298517,0.5024,0.13595243416709912,565,625,5.905411,18.255915,24.161325,0,0,0,0,0,0,0,0,0
78,0.4966386554621849,0.22806160616354496,0.15796352480358045,0.5040526312816991,0.4966386554621849,0.5729299920408067,0.4966386554621849,0.4814159292035398,0.30031942648417653,0.5104,0.1490647779875088,565,625,5.898975,22.349274,28.24825,0,0,0,0,0,0,0,0,0
79,0.49831932773109244,0.22712399229866242,0.15676091260893898,0.5057560670299603,0.49831932773109244,0.5747245052353406,0.49831932773109244,0.4761061946902655,0.30746482322076046,0.5184,0.1374343930712239,565,625,5.8885584,20.563665,26.452225,0,0,0,0,0,0,0,0,0
80,0.4789915966386555,0.21516291344468608,0.14217653866964347,0.4865059137149153,0.4789915966386555,0.5586961429528896,0.4789915966386555,0.46194690265486726,0.2841587894834385,0.4944,0.12735145345202067,565,625,5.8903646,21.290411,27.180775,0,0,0,0,0,0,0,0,0
81,0.49327731092436977,0.21827341473941522,0.14825411453641488,0.5006110562771063,0.49327731092436977,0.570617058012016,0.49327731092436977,0.4725663716814159,0.2780205228053388,0.512,0.13807551991614614,565,625,5.89067,20.799492,26.690163,0,0,0,0,0,0,0,0,0
82,0.47983193277310926,0.22322267287198957,0.14683484919164852,0.48850426263775837,0.47983193277310926,0.5589868077471956,0.47983193277310926,0.46371681415929206,0.2834159032962181,0.4944,0.1401133430101973,565,625,5.882672,20.718075,26.600746,0,0,0,0,0,0,0,0,0
83,0.5025210084033613,0.2293861294083232,0.1576292612424344,0.5093080024315291,0.5025210084033613,0.5796450424398795,0.5025210084033613,0.4716981132075472,0.2793127897840043,0.5379061371841155,0.14159964172378084,636,554,5.8831058,21.354668,27.237774,0,0,0,0,0,0,0,0,0
84,0.4756302521008403,0.21000644365660456,0.13878807620684316,0.48507846881387684,0.4756302521008403,0.5541994415122468,0.4756302521008403,0.45440251572327045,0.2696377180187662,0.5,0.11119276175462584,636,554,5.8898454,24.255081,30.144926,0,0,0,0,0,0,0,0,0
85,0.4831932773109244,0.21554285258060593,0.14539107002218,0.4910633905785925,0.4831932773109244,0.558681378058879,0.4831932773109244,0.46226415094339623,0.26850698040492876,0.5072202166064982,0.12470522768271086,636,554,5.884498,23.33858,29.223078,0,0,0,0,0,0,0,0,0
86,0.4781512605042017,0.2122002752011666,0.1385433391277202,0.4875433008279199,0.4781512605042017,0.5594088031855354,0.4781512605042017,0.44654088050314467,0.2635887280675544,0.5144404332129964,0.12514675588105734,636,554,5.898658,24.260904,30.159561,0,0,0,0,0,0,0,0,0
87,0.4907563025210084,0.2224116820689004,0.14944008464583017,0.49980693884345717,0.4907563025210084,0.5709694640340149,0.4907563025210084,0.46226415094339623,0.2721302721357909,0.5234657039711191,0.1331986041758386,636,554,5.8913546,23.63525,29.526604,0,0,0,0,0,0,0,0,0
88,0.49495798319327733,0.22997330666551552,0.1564964271024074,0.5012508232024713,0.49495798319327733,0.5721068412852016,0.49495798319327733,0.4591194968553459,0.27099416303793894,0.5361010830324909,0.15223376200256947,636,554,5.8907094,23.850212,29.740921,0,0,0,0,0,0,0,0,0
89,0.4831932773109244,0.22109348076538757,0.1459469870143176,0.4919584550068632,0.4831932773109244,0.5619077168884091,0.4831932773109244,0.46226415094339623,0.2675496774563558,0.5072202166064982,0.132757481772468,636,554,5.8918943,24.3452,30.237095,0,0,0,0,0,0,0,0,0
